building_id,zone_id,municipality,barangay,use_type,use_sub,sewer_status
44555,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44557,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44558,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44560,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44565,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44567,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44568,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44572,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44573,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44578,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44579,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44583,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44584,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44588,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44589,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44590,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44591,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44593,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44594,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44597,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44601,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44605,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44606,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44610,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
44612,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44618,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44622,R1,Tagbilaran City,Cogon,Commercial Establishments,Offices & Services,Served
44628,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44631,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44633,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44636,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44637,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44639,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44641,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44642,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44643,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44645,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44648,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44650,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44651,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44656,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44657,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44658,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44660,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44661,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44663,R1,Tagbilaran City,Cogon,Commercial Establishments,Food & Beverage,Served
44667,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44668,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44670,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44671,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44676,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44678,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44679,R1,Tagbilaran City,Cogon,Religious Places,Place of Worship,Served
44683,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44691,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44693,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44694,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44695,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44696,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44697,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44698,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44699,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44704,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44707,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44711,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44712,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44714,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44715,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44721,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44724,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44727,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44728,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44729,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44731,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44733,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44735,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44736,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44737,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44739,R1,Tagbilaran City,Cogon,Commercial Establishments,Food & Beverage,Served
44741,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44743,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44748,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44749,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44750,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44755,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44759,R1,Tagbilaran City,Cogon,Industrial,Warehouses & Storage,Served
44760,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44762,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44763,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44765,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44766,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44774,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44777,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44779,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44782,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44783,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44786,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44789,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44790,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44792,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44794,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44798,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44799,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44800,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44803,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44807,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44808,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44809,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44811,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44814,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44820,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44822,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44826,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44827,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44828,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44833,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44836,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44840,R1,Tagbilaran City,Cogon,Commercial Establishments,Retail & Shopping,Served
44843,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44850,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44853,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44855,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44856,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44871,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44872,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44873,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44875,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44880,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44881,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44882,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44884,R1,Tagbilaran City,Cogon,Educational Institutions,Elementary Education,Served
44886,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44887,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44888,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44891,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44892,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44893,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44894,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44896,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44899,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44900,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44906,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44908,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44909,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44910,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44913,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44917,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44924,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44927,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44928,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44929,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44930,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44931,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44932,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44933,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44934,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44940,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44941,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44942,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44949,R1,Tagbilaran City,Cogon,Commercial Establishments,Retail & Shopping,Served
44952,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44958,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44959,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44960,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44961,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44964,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44965,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44968,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44969,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44973,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44974,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44975,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44976,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44981,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44986,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44990,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44991,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44992,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44993,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
44995,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
44999,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45000,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45004,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45006,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45007,R1,Tagbilaran City,Cogon,Commercial Establishments,Retail & Shopping,Served
45009,R1,Tagbilaran City,Cogon,Educational Institutions,Elementary Education,Served
45010,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45011,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45014,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45016,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45020,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45021,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45024,R1,Tagbilaran City,Cogon,Commercial Establishments,Food & Beverage,Served
45025,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45029,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45032,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45033,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45034,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45035,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45036,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45037,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45038,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45041,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45043,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45044,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45046,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45048,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45050,R1,Tagbilaran City,Cogon,Commercial Establishments,Food & Beverage,Served
45061,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45067,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45069,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45071,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45075,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45086,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45087,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45093,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45106,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45107,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45110,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45113,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45114,R1,Tagbilaran City,Cogon,Commercial Establishments,Other Commercial,Served
45115,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
45118,R1,Tagbilaran City,Cogon,Residential,Other Residential,Served
